name,rate,dish_liked,reviews_list,cuisines_감자탕,"cuisines_곰탕,설렁탕","cuisines_곱창,막창,양",cuisines_공방,"cuisines_과일,주스전문점",cuisines_국밥,cuisines_국수,cuisines_김밥,cuisines_낙지요리,cuisines_냉면,"cuisines_다이어트,샐러드",cuisines_닭갈비,cuisines_닭발,cuisines_닭요리,cuisines_덮밥,"cuisines_도시락,컵밥",cuisines_돈가스,cuisines_돼지고기구이,cuisines_두부요리,"cuisines_딤섬,중식만두",cuisines_떡볶이,cuisines_라면,cuisines_마라탕,cuisines_만두,"cuisines_매운탕,해물탕","cuisines_맥주,호프","cuisines_멕시코,남미음식",cuisines_밀키트,cuisines_바(BAR),cuisines_바오밥나무과자점,"cuisines_백반,가정식","cuisines_백숙,삼계탕",cuisines_베이글,cuisines_베트남음식,cuisines_분식,cuisines_브런치,cuisines_비빔밥,cuisines_샌드위치,cuisines_생선구이,cuisines_생선회,cuisines_샤브샤브,cuisines_소고기구이,"cuisines_순대,순댓국",cuisines_술집,"cuisines_스테이크,립","cuisines_스파게티,파스타전문",cuisines_스페인음식,cuisines_쌈밥,"cuisines_아귀찜,해물찜",cuisines_아시아음식,cuisines_아이스크림,cuisines_애플김밥,cuisines_양꼬치,cuisines_양식,"cuisines_오뎅,꼬치",cuisines_오리요리,cuisines_와인,cuisines_와플,cuisines_요리주점,"cuisines_우동,소바","cuisines_육류,고기요리",cuisines_이자카야,cuisines_이탈리아음식,cuisines_인도음식,cuisines_일본식라면,cuisines_일식당,"cuisines_장어,먹장어요리","cuisines_전,빈대떡","cuisines_전통,민속주점",cuisines_정육식당,cuisines_조개요리,"cuisines_족발,보쌈",cuisines_종합분식,cuisines_주꾸미요리,cuisines_죽,cuisines_중식당,"cuisines_찌개,전골",cuisines_찜닭,cuisines_차,"cuisines_초밥,롤","cuisines_치킨,닭강정",cuisines_카레,"cuisines_칼국수,만두",cuisines_케이크전문,cuisines_태국음식,cuisines_테이크아웃커피,cuisines_토스트,cuisines_패밀리레스토랑,cuisines_포장마차,cuisines_퓨전음식,cuisines_프랑스음식,cuisines_피자,cuisines_한식,cuisines_한정식,cuisines_핫도그,cuisines_해장국,cuisines_햄버거,cuisines_호두과자,city_Banashankari,city_Bannerghatta Road,cost,Mean Rating
Rasoi,3.3,"Gorgonzola Pizza, Egg&Bacon Pizza, Chicken Wing&F/F, Mac&Cheese","음식이 맛있어요: 51, 친절해요: 22, 가성비가 좋아요: 20, 대화하기 좋아요: 20, 술이 다양해요: 19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0796462857361946,-1.2397954471843167
Mr. Singh Da Dhaba,3.6,"간짜장, 마늘탕수육, 차돌짬뽕","음식이 맛있어요: 313, 가성비가 좋아요: 124, 친절해요: 123, 혼밥하기 좋아요: 112, 재료가 신선해요: 93",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0796528133638932,-0.49725237139343437
Ayodhya Upachar,4.3,"모듬스시, 연어초밥, 모듬초밥, 생선회, 기꾸스시, 기꾸초밥, 미니 모듬스시","음식이 맛있어요: 215, 혼밥하기 좋아요: 98, 친절해요: 83, 가성비가 좋아요: 79, 재료가 신선해요: 69",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0795961162547397,1.2809428890531538
Biriyani Mane,3.8,"생고기육회, 안매운사태찜, 한우튀김","음식이 맛있어요: 133, 특별한 메뉴가 있어요: 52, 기본 안주가 좋아요: 51, 친절해요: 46, 술이 다양해요: 40",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07959089415258082,-0.12598083349799324
Cafe Ajfan,4.2,"베지타코, 치킨타코, 피코데가요, 그린애플 하이볼, 파히타, 소고기타코, 엘로떼","음식이 맛있어요: 442, 친절해요: 231, 메뉴 구성이 알차요: 192, 재료가 신선해요: 176, 인테리어가 멋져요: 175",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07965267521304244,1.0269149947036398
Brundhavana Food Point,4.0,옥돔구이,"음식이 맛있어요: 177, 친절해요: 111, 특별한 메뉴가 있어요: 83, 재료가 신선해요: 77, 매장이 청결해요: 74",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0795451741153123,0.5188592060046153
Slv Corner Restaurant,4.1,"치킨 크림 리조또, 만조피자, 우삼겹 바질 파스타, 함박스테이크 토마토파스타, 페페로니 피자, 노말키친 샐러드, 레몬하이볼","음식이 맛있어요: 209, 친절해요: 127, 인테리어가 멋져요: 99, 매장이 청결해요: 77, 재료가 신선해요: 75",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07962856788958413,0.7728871003541284
The Krishna Grand,3.9,"차돌찌구, 찌구, 생오겹살, 한우꽃등심, 새낙탕, 삼겹살, 간장새우 소/중/대","음식이 맛있어요: 140, 친절해요: 90, 특별한 메뉴가 있어요: 70, 매장이 넓어요: 54, 단체모임 하기 좋아요: 53",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07958567205042194,0.26483131165510315
Roti Ghar,3.9,"카오위, 마라탕 100g, 훠궈 무한리필 1인, 꿔바로우(소)","음식이 맛있어요: 183, 재료가 신선해요: 82, 매장이 청결해요: 78, 친절해요: 75, 매장이 넓어요: 66",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07960879850283982,0.26483131165510315
The Coffee Shack,4.2,"생등심돈까스, 여왕돈까스, spicy우삼겹라멘&돈깟.set, 유부우동&돈까스세트, 왕돈까스, 치즈돈까스, 버터갈릭감자튀김","음식이 맛있어요: 467, 가성비가 좋아요: 140, 친절해요: 138, 양이 많아요: 131, 매장이 넓어요: 108",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0796677336557757,1.0269149947036398
Baisakhi,3.8,"무뼈 화산닭발, 오뎅탕, 순살 닭도리탕, 순살 곱도리탕, 얼그레이 하이볼, 토마토 계란 볶음, 국물 닭발","음식이 맛있어요: 162, 친절해요: 117, 단체모임 하기 좋아요: 78, 가성비가 좋아요: 74, 매장이 청결해요: 72",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07962866961884697,0.010803417305590928
Poonam Sweets,4.4,"꿔바로우, 마라탕100g, 마라향궈100g","음식이 맛있어요: 637, 친절해요: 290, 재료가 신선해요: 195, 가성비가 좋아요: 194, 혼밥하기 좋아요: 168",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07968588667756608,1.5154301761450097
Polar Bear,3.9,"꼬치A세트, 나가사끼짬뽕, 꼬치B세트","음식이 맛있어요: 133, 술이 다양해요: 46, 대화하기 좋아요: 41, 친절해요: 40, 특별한 메뉴가 있어요: 29",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07954277621125976,0.5383998132622706
San Churro Cafe,3.8,"국내산대창구이, 서밤하이볼세트, 한우육회, 별빛청하, 서울의밤, 특양구이, 셀프하이볼","음식이 맛있어요: 130, 친절해요: 87, 고기 질이 좋아요: 40, 매장이 청결해요: 35, 재료가 신선해요: 24",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07959395281241673,0.010803417305590928
Stoned Monkey,4.3,"수비드목살스테이크, 봉골레 파스타, 알리오 올리오, 베이컨 토마토 파스타, 해물 토마토 파스타, 베이컨 로제 파스타","음식이 맛있어요: 73, 가성비가 좋아요: 58, 혼밥하기 좋아요: 30, 재료가 신선해요: 28, 친절해요: 28",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07966474959739919,0.7142652785811635
Floured-Baked With Love,3.8,"냉모밀, 치킨까스","음식이 맛있어요: 637, 가성비가 좋아요: 497, 혼밥하기 좋아요: 357, 양이 많아요: 342, 친절해요: 179",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0796796698892817,0.010803417305590928
Waffle-A-Go Go,3.9,해산물세트,"음식이 맛있어요: 82, 단체모임 하기 좋아요: 42, 친절해요: 39, 가성비가 좋아요: 39, 기본 안주가 좋아요: 29",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07932456694247818,0.26483131165510315
Sri Venkateshwara Sweet Meat Stall,4.0,"김치찌개, 김치찜, 계란말이","음식이 맛있어요: 86, 가성비가 좋아요: 39, 친절해요: 29, 양이 많아요: 25, 혼밥하기 좋아요: 17",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0796826539476582,0.6361028495505443
Redberrys,4.0,"간장 새우 덮면(1인분), 간장 새우 덮밥(1인분), 마늘 새우 샐러드(1인분), 어니언 육회 샐러드(1인분), 간장 연어 덮밥(1인분), 간장 전복(4마리), 훈제 오리 샐러드(1인분)","음식이 맛있어요: 81, 혼밥하기 좋아요: 67, 친절해요: 46, 재료가 신선해요: 36, 양이 많아요: 33",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07961962774694809,0.5188592060046153
Amande Patisserie,4.0,"눈꽃쭈꾸미/눈꽃쭈삼, 쭈삼새(쭈꾸미만 가능+(삼겹살)+새우, 쭈꾸미/쭈삼","음식이 맛있어요: 35, 친절해요: 20, 재료가 신선해요: 10, 가성비가 좋아요: 9, 특별한 메뉴가 있어요: 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07962545949544195,0.8705901366424013
A2B Veg - Adyar Ananda Bhavan,2.7,명란구이,"음식이 맛있어요: 86, 친절해요: 48, 가성비가 좋아요: 43, 술이 다양해요: 31, 혼술하기 좋아요: 29",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07970526143340191,-2.588097347962498
The Krishna Grand,3.9,"삼겹살+우삼겹+목삼겹+공기밥+된장찌개, 계란찜, 음료 1.25L 사이다, 사이다1.25l, 음료 1.25L 콜라, 소주,맥주, 음료수캔","음식이 맛있어요: 68, 가성비가 좋아요: 59, 친절해요: 40, 양이 많아요: 40, 매장이 넓어요: 22",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07969820548265881,0.26483131165510315
Sea Spice By 7 Star,4.0,"애플콩포트 150g, 키위콩포트 150g, 블루베리콩포트 150g, 로얄골드, 코코아브라운, 씨드그래놀라 150g, 초코블랙","음식이 맛있어요: 78, 재료가 신선해요: 74, 친절해요: 51, 매장이 청결해요: 40, 특별한 메뉴가 있어요: 24",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07969008922644631,0.5188592060046153
